Year,Age,mx
1970,86,0.1759
1970,87,0.18573
1970,88,0.19953
1970,89,0.21504
1970,90,0.23519
1970,91,0.244
1970,92,0.2684
1970,93,0.28251
1970,94,0.30672
1970,95,0.31988
1970,96,0.33989
1970,97,0.36048
1970,98,0.3816
1970,99,0.40318
1970,100,0.42514
1970,101,0.4474
1970,102,0.46987
1970,103,0.49246
1970,104,0.51508
1970,105,0.53765
1970,106,0.56006
1970,107,0.58222
1970,108,0.60406
1970,109,0.62549
1970,110+,0.64645
1971,0,0.0215
1971,1,0.00133
1971,2,0.0009
1971,3,0.00076
1971,4,0.00062
1971,5,0.00062
1971,6,0.0005
1971,7,0.00047
1971,8,0.00046
1971,9,0.00042
1971,10,0.00039
1971,11,0.00043
1971,12,0.00045
1971,13,0.00052
1971,14,0.0007
1971,15,0.00094
1971,16,0.00129
1971,17,0.00163
1971,18,0.00199
1971,19,0.00212
1971,20,0.00207
1971,21,0.00228
1971,22,0.00234
1971,23,0.00224
1971,24,0.00204
1971,25,0.00206
1971,26,0.00199
1971,27,0.00208
1971,28,0.00197
1971,29,0.00205
1971,30,0.00203
1971,31,0.00215
1971,32,0.00223
1971,33,0.00234
1971,34,0.00246
1971,35,0.00261
1971,36,0.00295
1971,37,0.00311
1971,38,0.00334
1971,39,0.00356
1971,40,0.00375
1971,41,0.00421
1971,42,0.00459
1971,43,0.00515
1971,44,0.00563
1971,45,0.00618
1971,46,0.0069
1971,47,0.00729
1971,48,0.0079
1971,49,0.00861
1971,50,0.00955
1971,51,0.01035
1971,52,0.01114
1971,53,0.01259
1971,54,0.01379
1971,55,0.01516
1971,56,0.01667
1971,57,0.01813
1971,58,0.01956
1971,59,0.02117
1971,60,0.02333
1971,61,0.02463
1971,62,0.02685
1971,63,0.02989
1971,64,0.03164
1971,65,0.03516
1971,66,0.03674
1971,67,0.0401
1971,68,0.04298
1971,69,0.04555
1971,70,0.05236
1971,71,0.05425
1971,72,0.05724
1971,73,0.06347
1971,74,0.06737
1971,75,0.07566
1971,76,0.0797
1971,77,0.08454
1971,78,0.09281
1971,79,0.10049
1971,80,0.10636
1971,81,0.11586
1971,82,0.1265
1971,83,0.13506
1971,84,0.1473
1971,85,0.16243
1971,86,0.17577
1971,87,0.19029
1971,88,0.2021
1971,89,0.22008
1971,90,0.23321
1971,91,0.25066
1971,92,0.27212
1971,93,0.29635
1971,94,0.30044
1971,95,0.32696
1971,96,0.34781
1971,97,0.36925
1971,98,0.39122
1971,99,0.41365
1971,100,0.43643
1971,101,0.45949
1971,102,0.48272
1971,103,0.50603
1971,104,0.52931
1971,105,0.55247
1971,106,0.5754
1971,107,0.598
1971,108,0.6202
1971,109,0.64191
1971,110+,0.66305
1972,0,0.02043
1972,1,0.0013
1972,2,0.00094
1972,3,0.00073
1972,4,0.0006
1972,5,0.00052
1972,6,0.00051
1972,7,0.00048
1972,8,0.00043
1972,9,0.00041
1972,10,0.00043
1972,11,0.00041
1972,12,0.00044
1972,13,0.00054
1972,14,0.00069
1972,15,0.00095
1972,16,0.00138
1972,17,0.00166
1972,18,0.00198
1972,19,0.00206
1972,20,0.00214
1972,21,0.00237
1972,22,0.00221
1972,23,0.00218
1972,24,0.00209
1972,25,0.00195
1972,26,0.00199
1972,27,0.00196
1972,28,0.00202
1972,29,0.00212
1972,30,0.00195
1972,31,0.00213
1972,32,0.00228
1972,33,0.00244
1972,34,0.0024
1972,35,0.00263
1972,36,0.0028
1972,37,0.00301
1972,38,0.00325
1972,39,0.0035
1972,40,0.00381
1972,41,0.00412
1972,42,0.00476
1972,43,0.00492
1972,44,0.00554
1972,45,0.00626
1972,46,0.00696
1972,47,0.00745
1972,48,0.00812
1972,49,0.00865
1972,50,0.00971
1972,51,0.01054
1972,52,0.01125
1972,53,0.01205
1972,54,0.01383
1972,55,0.01522
1972,56,0.01639
1972,57,0.01816
1972,58,0.0196
1972,59,0.02119
1972,60,0.02356
1972,61,0.02526
1972,62,0.02746
1972,63,0.02914
1972,64,0.0322
1972,65,0.03445
1972,66,0.03653
1972,67,0.04044
1972,68,0.04313
1972,69,0.04708
1972,70,0.05084
1972,71,0.05678
1972,72,0.06088
1972,73,0.0613
1972,74,0.07101
1972,75,0.07665
1972,76,0.08264
1972,77,0.08588
1972,78,0.09184
1972,79,0.10165
1972,80,0.10869
1972,81,0.11462
1972,82,0.12662
1972,83,0.13774
1972,84,0.15219
1972,85,0.15753
1972,86,0.17625
1972,87,0.18625
1972,88,0.19836
1972,89,0.21863
1972,90,0.23175
1972,91,0.24687
1972,92,0.27025
1972,93,0.28387
1972,94,0.32946
1972,95,0.32345
1972,96,0.3438
1972,97,0.36474
1972,98,0.38621
1972,99,0.40813
1972,100,0.43042
1972,101,0.45299
1972,102,0.47576
1972,103,0.49863
1972,104,0.52151
1972,105,0.5443
1972,106,0.5669
1972,107,0.58923
1972,108,0.6112
1972,109,0.63272
1972,110+,0.65373
1973,0,0.01976
1973,1,0.00131
1973,2,0.00091
1973,3,0.00073
1973,4,0.00062
1973,5,0.00058
1973,6,0.00048
1973,7,0.0005
1973,8,0.00042
1973,9,0.00043
1973,10,0.00041
1973,11,0.0004
1973,12,0.00047
1973,13,0.00057
1973,14,0.00072
1973,15,0.00093
1973,16,0.00134
1973,17,0.00163
1973,18,0.00209
1973,19,0.00209
1973,20,0.00216
1973,21,0.00227
1973,22,0.00225
1973,23,0.00225
1973,24,0.00207
1973,25,0.0021
1973,26,0.00195
1973,27,0.00198
1973,28,0.00213
1973,29,0.00206
1973,30,0.00205
1973,31,0.00205
1973,32,0.00228
1973,33,0.00237
1973,34,0.00241
1973,35,0.00264
1973,36,0.00276
1973,37,0.00301
1973,38,0.00329
1973,39,0.00351
1973,40,0.00382
1973,41,0.00404
1973,42,0.00453
1973,43,0.00495
1973,44,0.00525
1973,45,0.00613
1973,46,0.0067
1973,47,0.00725
1973,48,0.00805
1973,49,0.00857
1973,50,0.00948
1973,51,0.01008
1973,52,0.01111
1973,53,0.01179
1973,54,0.01308
1973,55,0.01464
1973,56,0.01617
1973,57,0.0178
1973,58,0.01922
1973,59,0.02107
1973,60,0.02363
1973,61,0.0243
1973,62,0.02729
1973,63,0.02868
1973,64,0.03047
1973,65,0.03439
1973,66,0.03604
1973,67,0.0393
1973,68,0.0422
1973,69,0.04621
1973,70,0.05237
1973,71,0.05264
1973,72,0.06195
1973,73,0.06285
1973,74,0.06621
1973,75,0.07617
1973,76,0.07956
1973,77,0.08662
1973,78,0.08969
1973,79,0.09758
1973,80,0.10941
1973,81,0.11555
1973,82,0.12595
1973,83,0.13801
1973,84,0.15119
1973,85,0.16293
1973,86,0.17276
1973,87,0.1893
1973,88,0.19999
1973,89,0.21964
1973,90,0.23581
1973,91,0.2512
1973,92,0.26935
1973,93,0.31002
1973,94,0.29624
1973,95,0.32712
1973,96,0.34781
1973,97,0.36908
1973,98,0.39087
1973,99,0.41311
1973,100,0.43571
1973,101,0.45858
1973,102,0.48163
1973,103,0.50475
1973,104,0.52786
1973,105,0.55084
1973,106,0.57361
1973,107,0.59608
1973,108,0.61814
1973,109,0.63973
1973,110+,0.66077
1974,0,0.01918
1974,1,0.00119
1974,2,0.00085
1974,3,0.0007
1974,4,0.00057
1974,5,0.0005
1974,6,0.00047
1974,7,0.00043
1974,8,0.00041
1974,9,0.0004
1974,10,0.00035
1974,11,0.00037
1974,12,0.00044
1974,13,0.00055
1974,14,0.00069
1974,15,0.00085
1974,16,0.00124
1974,17,0.00159
1974,18,0.00193
1974,19,0.00208
1974,20,0.00197
1974,21,0.00217
1974,22,0.00214
1974,23,0.00214
1974,24,0.00202
1974,25,0.00203
1974,26,0.00192
1974,27,0.00189
1974,28,0.00194
1974,29,0.00189
1974,30,0.00191
1974,31,0.00197
1974,32,0.00219
1974,33,0.00227
1974,34,0.00236
1974,35,0.00241
1974,36,0.00259
1974,37,0.00278
1974,38,0.00312
1974,39,0.00333
1974,40,0.00358
1974,41,0.00378
1974,42,0.00429
1974,43,0.00463
1974,44,0.00523
1974,45,0.00578
1974,46,0.00636
1974,47,0.00705
1974,48,0.00782
1974,49,0.00842
1974,50,0.00928
1974,51,0.00976
1974,52,0.01074
1974,53,0.0115
1974,54,0.01271
1974,55,0.01365
1974,56,0.01523
1974,57,0.01683
1974,58,0.01878
1974,59,0.02006
1974,60,0.0227
1974,61,0.02364
1974,62,0.02583
1974,63,0.02762
1974,64,0.02938
1974,65,0.03239
1974,66,0.03501
1974,67,0.03812
1974,68,0.04105
1974,69,0.04439
1974,70,0.04999
1974,71,0.05202
1974,72,0.05805
1974,73,0.06303
1974,74,0.06648
1974,75,0.06993
1974,76,0.07737
1974,77,0.08322
1974,78,0.08685
1974,79,0.09324
1974,80,0.10541
1974,81,0.11212
1974,82,0.12184
1974,83,0.13146
1974,84,0.14732
1974,85,0.1586
1974,86,0.17132
1974,87,0.17936
1974,88,0.20033
1974,89,0.21176
1974,90,0.22759
1974,91,0.24508
1974,92,0.26699
1974,93,0.28211
1974,94,0.30784
1974,95,0.31874
1974,96,0.33915
1974,97,0.36017
1974,98,0.38174
1974,99,0.40378
1974,100,0.42623
1974,101,0.44897
1974,102,0.47194
1974,103,0.49502
1974,104,0.51813
1974,105,0.54116
1974,106,0.56401
1974,107,0.5866
1974,108,0.60882
1974,109,0.63061
1974,110+,0.65187
1975,0,0.01793
1975,1,0.00116
1975,2,0.0008
1975,3,0.00062
1975,4,0.00053
1975,5,0.0005
1975,6,0.00044
1975,7,0.00042
1975,8,0.00036
1975,9,0.00036
1975,10,0.00035
1975,11,0.00038
1975,12,0.0004
1975,13,0.00047
1975,14,0.00065
1975,15,0.00086
1975,16,0.00112
1975,17,0.00149
1975,18,0.00187
1975,19,0.00195
1975,20,0.00197
1975,21,0.00212
1975,22,0.00206
1975,23,0.00215
1975,24,0.00202
1975,25,0.00208
1975,26,0.00202
1975,27,0.00197
1975,28,0.00185
1975,29,0.00183
1975,30,0.00188
1975,31,0.00196
1975,32,0.00197
1975,33,0.00217
1975,34,0.00223
1975,35,0.00241
1975,36,0.0026
1975,37,0.00266
1975,38,0.0029
1975,39,0.0032
1975,40,0.00347
1975,41,0.00377
1975,42,0.00425
1975,43,0.00449
1975,44,0.00481
1975,45,0.00549
1975,46,0.00591
1975,47,0.00684
1975,48,0.00734
1975,49,0.00791
1975,50,0.00906
1975,51,0.00965
1975,52,0.01034
1975,53,0.0111
1975,54,0.01235
1975,55,0.01337
1975,56,0.01425
1975,57,0.01638
1975,58,0.018
1975,59,0.01905
1975,60,0.02188
1975,61,0.02235
1975,62,0.02524
1975,63,0.02676
1975,64,0.02888
1975,65,0.0313
1975,66,0.03274
1975,67,0.03705
1975,68,0.0401
1975,69,0.04247
1975,70,0.04819
1975,71,0.05023
1975,72,0.05721
1975,73,0.05844
1975,74,0.06694
1975,75,0.07038
1975,76,0.07134
1975,77,0.08066
1975,78,0.08394
1975,79,0.09175
1975,80,0.10138
1975,81,0.10725
1975,82,0.12016
1975,83,0.13026
1975,84,0.13793
1975,85,0.14978
1975,86,0.16203
1975,87,0.17576
1975,88,0.185
1975,89,0.20337
1975,90,0.22048
1975,91,0.23381
1975,92,0.24608
1975,93,0.27041
1975,94,0.29221
1975,95,0.30341
1975,96,0.32281
1975,97,0.34284
1975,98,0.36344
1975,99,0.38456
1975,100,0.40613
1975,101,0.42806
1975,102,0.45028
1975,103,0.4727
1975,104,0.49523
1975,105,0.51778
1975,106,0.54026
1975,107,0.56257
1975,108,0.58463
1975,109,0.60636
1975,110+,0.62768
1976,0,0.01695
1976,1,0.00112
1976,2,0.0008
1976,3,0.00066
1976,4,0.00052
1976,5,0.00048
1976,6,0.00044
1976,7,0.00038
1976,8,0.00036
1976,9,0.00034
1976,10,0.00034
1976,11,0.00033
1976,12,0.0004
1976,13,0.00049
1976,14,0.0006
1976,15,0.00076
1976,16,0.00112
1976,17,0.00142
1976,18,0.00177
1976,19,0.00184
1976,20,0.00186
1976,21,0.00198
1976,22,0.00203
1976,23,0.00194
1976,24,0.00194
1976,25,0.00191
1976,26,0.00185
1976,27,0.00183
1976,28,0.00187
1976,29,0.00171
1976,30,0.0018
1976,31,0.00184
1976,32,0.00191
1976,33,0.00197
1976,34,0.0021
1976,35,0.00216
1976,36,0.00242
1976,37,0.00258
1976,38,0.0029
1976,39,0.00299
1976,40,0.00327
1976,41,0.0036
1976,42,0.00408
1976,43,0.00449
1976,44,0.00475
1976,45,0.00539
1976,46,0.00583
1976,47,0.00629
1976,48,0.00721
1976,49,0.0078
1976,50,0.0087
1976,51,0.0093
1976,52,0.01031
1976,53,0.01096
1976,54,0.01198
1976,55,0.01302
1976,56,0.0142
1976,57,0.01553
1976,58,0.01738
1976,59,0.0189
1976,60,0.02163
1976,61,0.0223
1976,62,0.02489
1976,63,0.02648
1976,64,0.0283
1976,65,0.03127
1976,66,0.03238
1976,67,0.03532
1976,68,0.03893
1976,69,0.0426
1976,70,0.04868
1976,71,0.04845
1976,72,0.05568
1976,73,0.05933
1976,74,0.06247
1976,75,0.0723
1976,76,0.07231
1976,77,0.07629
1976,78,0.08339
1976,79,0.09048
1976,80,0.10201
1976,81,0.10576
1976,82,0.11658
1976,83,0.13022
1976,84,0.1404
1976,85,0.14854
1976,86,0.16439
1976,87,0.17747
1976,88,0.19036
1976,89,0.20678
1976,90,0.22503
1976,91,0.23671
1976,92,0.26169
1976,93,0.27899
1976,94,0.29693
1976,95,0.31273
1976,96,0.33327
1976,97,0.35447
1976,98,0.37625
1976,99,0.39854
1976,100,0.42126
1976,101,0.44432
1976,102,0.46763
1976,103,0.49107
1976,104,0.51456
1976,105,0.53798
1976,106,0.56123
1976,107,0.58422
1976,108,0.60684
1976,109,0.62902
1976,110+,0.65067
1977,0,0.01603
1977,1,0.00112
1977,2,0.00081
1977,3,0.00061
1977,4,0.00047
1977,5,0.00048
1977,6,0.00044
1977,7,0.00036
1977,8,0.00037
1977,9,0.00035
1977,10,0.00031
1977,11,0.00036
1977,12,0.0004
1977,13,0.00047
1977,14,0.00061
1977,15,0.00079
1977,16,0.00114
1977,17,0.00144
1977,18,0.00184
1977,19,0.00195
1977,20,0.00192
1977,21,0.002
1977,22,0.00208
1977,23,0.00195
1977,24,0.00194
1977,25,0.0019
1977,26,0.0019
1977,27,0.00188
1977,28,0.00188
1977,29,0.00181
1977,30,0.0017
1977,31,0.00185
1977,32,0.00198
1977,33,0.002
1977,34,0.00206
1977,35,0.0022
1977,36,0.00239
1977,37,0.0026
1977,38,0.00279
1977,39,0.00295
1977,40,0.00301
1977,41,0.0036
1977,42,0.00397
1977,43,0.00438
1977,44,0.00461
1977,45,0.00503
1977,46,0.00558
1977,47,0.00606
1977,48,0.00698
1977,49,0.00771
1977,50,0.00862
1977,51,0.009
1977,52,0.01015
1977,53,0.0108
1977,54,0.01158
1977,55,0.01304
1977,56,0.01383
1977,57,0.01505
1977,58,0.01615
1977,59,0.01832
1977,60,0.02067
1977,61,0.02153
1977,62,0.02418
1977,63,0.0259
1977,64,0.02764
1977,65,0.03043
1977,66,0.03211
1977,67,0.03434
1977,68,0.03649
1977,69,0.04114
1977,70,0.04757
1977,71,0.04808
1977,72,0.05385
1977,73,0.05712
1977,74,0.06332
1977,75,0.06721
1977,76,0.07337
1977,77,0.0765
1977,78,0.07608
1977,79,0.08951
1977,80,0.09912
1977,81,0.10578
1977,82,0.11468
1977,83,0.12689
1977,84,0.13722
1977,85,0.14587
1977,86,0.15754
1977,87,0.17224
1977,88,0.18468
1977,89,0.19759
1977,90,0.21279
1977,91,0.23
1977,92,0.25634
1977,93,0.26806
1977,94,0.27694
1977,95,0.29894
1977,96,0.31829
1977,97,0.33828
1977,98,0.35886
1977,99,0.37998
1977,100,0.40156
1977,101,0.42353
1977,102,0.4458
1977,103,0.4683
1977,104,0.49093
1977,105,0.51359
1977,106,0.5362
1977,107,0.55866
1977,108,0.58088
1977,109,0.60278
1977,110+,0.62427
1978,0,0.01531
1978,1,0.00111
1978,2,0.00082
1978,3,0.00062
1978,4,0.00051
1978,5,0.00044
1978,6,0.00043
1978,7,0.00037
1978,8,0.00035
1978,9,0.00032
1978,10,0.00032
1978,11,0.00035
1978,12,0.00038
1978,13,0.0005
1978,14,0.00057
1978,15,0.00074
1978,16,0.00112
1978,17,0.00148
1978,18,0.00183
1978,19,0.00193
1978,20,0.00193
1978,21,0.00205
1978,22,0.00202
1978,23,0.00203
1978,24,0.00189
1978,25,0.0019
1978,26,0.00184
1978,27,0.00185
1978,28,0.00187
1978,29,0.0018
1978,30,0.00177
1978,31,0.00179
1978,32,0.0019
1978,33,0.00199
1978,34,0.00205
1978,35,0.00214
1978,36,0.00233
1978,37,0.00257
1978,38,0.0028
1978,39,0.00293
1978,40,0.00302
1978,41,0.00349
1978,42,0.00387
1978,43,0.00419
1978,44,0.00452
1978,45,0.00508
1978,46,0.00538
1978,47,0.00609
1978,48,0.0067
1978,49,0.0072
1978,50,0.00842
1978,51,0.00892
1978,52,0.00975
1978,53,0.01061
1978,54,0.0117
1978,55,0.01242
1978,56,0.01376
1978,57,0.01493
1978,58,0.01627
1978,59,0.01702
1978,60,0.02067
1978,61,0.0212
1978,62,0.02349
1978,63,0.02556
1978,64,0.02778
1978,65,0.02973
1978,66,0.03203
1978,67,0.03484
1978,68,0.03657
1978,69,0.03919
1978,70,0.04724
1978,71,0.04745
1978,72,0.05363
1978,73,0.05555
1978,74,0.06193
1978,75,0.06825
1978,76,0.07084
1978,77,0.07823
1978,78,0.07637
1978,79,0.08226
1978,80,0.09937
1978,81,0.1065
1978,82,0.11625
1978,83,0.12413
1978,84,0.13544
1978,85,0.14711
1978,86,0.15885
1978,87,0.17135
1978,88,0.18607
1978,89,0.20339
1978,90,0.21781
1978,91,0.22574
1978,92,0.24967
1978,93,0.27338
1978,94,0.28728
1978,95,0.30317
1978,96,0.323
1978,97,0.34349
1978,98,0.36458
1978,99,0.3862
1978,100,0.40829
1978,101,0.43074
1978,102,0.45349
1978,103,0.47643
1978,104,0.49947
1978,105,0.52252
1978,106,0.54546
1978,107,0.56822
1978,108,0.59069
1978,109,0.61279
1978,110+,0.63444
1979,0,0.01475
1979,1,0.00101
1979,2,0.00073
1979,3,0.00062
1979,4,0.00048
1979,5,0.00045
1979,6,0.0004
1979,7,0.00034
1979,8,0.00033
1979,9,0.00033
1979,10,0.0003
1979,11,0.00032
1979,12,0.00036
1979,13,0.00044
1979,14,0.00055
1979,15,0.00077
1979,16,0.00111
1979,17,0.00146
1979,18,0.00187
1979,19,0.00194
1979,20,0.00197
1979,21,0.00197
1979,22,0.00205
1979,23,0.00203
1979,24,0.00195
1979,25,0.00197
1979,26,0.00192
1979,27,0.00194
1979,28,0.00196
1979,29,0.00187
1979,30,0.00187
1979,31,0.00191
1979,32,0.00183
1979,33,0.00202
1979,34,0.00196
1979,35,0.00218
1979,36,0.00227
1979,37,0.00238
1979,38,0.0027
1979,39,0.0028
1979,40,0.00299
1979,41,0.00331
1979,42,0.00364
1979,43,0.00406
1979,44,0.00447
1979,45,0.00488
1979,46,0.00545
1979,47,0.00581
1979,48,0.00645
1979,49,0.00708
1979,50,0.00795
1979,51,0.00866
1979,52,0.00956
1979,53,0.01035
1979,54,0.01126
1979,55,0.0122
1979,56,0.01298
1979,57,0.01444
1979,58,0.01594
1979,59,0.01686
1979,60,0.01904
1979,61,0.02051
1979,62,0.02278
1979,63,0.02429
1979,64,0.02676
1979,65,0.02929
1979,66,0.03101
1979,67,0.03327
1979,68,0.03589
1979,69,0.0381
1979,70,0.04444
1979,71,0.04599
1979,72,0.05164
1979,73,0.05426
1979,74,0.05931
1979,75,0.06516
1979,76,0.06919
1979,77,0.07343
1979,78,0.07649
1979,79,0.08269
1979,80,0.09524
1979,81,0.10429
1979,82,0.11136
1979,83,0.12238
1979,84,0.131
1979,85,0.14118
1979,86,0.15562
1979,87,0.16709
1979,88,0.17727
1979,89,0.19343
1979,90,0.21223
1979,91,0.22253
1979,92,0.23868
1979,93,0.26144
1979,94,0.27932
1979,95,0.29298
1979,96,0.31223
1979,97,0.33215
1979,98,0.35269
1979,99,0.37379
1979,100,0.39538
1979,101,0.41739
1979,102,0.43973
1979,103,0.46232
1979,104,0.48506
1979,105,0.50787
1979,106,0.53064
1979,107,0.55329
1979,108,0.57572
1979,109,0.59783
1979,110+,0.61956
1980,0,0.01423
1980,1,0.00108
1980,2,0.00074
1980,3,0.00059
1980,4,0.00046
1980,5,0.00038
1980,6,0.00037
1980,7,0.00036
1980,8,0.00035
1980,9,0.00032
1980,10,0.0003
1980,11,0.00031
1980,12,0.00035
1980,13,0.0004
1980,14,0.00055
1980,15,0.00073
1980,16,0.00115
1980,17,0.00143
1980,18,0.00184
1980,19,0.0019
1980,20,0.002
1980,21,0.00206
1980,22,0.00206
1980,23,0.00205
1980,24,0.00198
1980,25,0.00199
1980,26,0.00196
1980,27,0.00197
1980,28,0.00195
1980,29,0.00187
1980,30,0.00188
1980,31,0.00189
1980,32,0.00197
1980,33,0.00194
1980,34,0.00203
1980,35,0.00214
1980,36,0.00232
1980,37,0.00241
1980,38,0.0026
1980,39,0.00279
1980,40,0.00306
1980,41,0.00334
1980,42,0.00361
1980,43,0.0039
1980,44,0.00427
1980,45,0.00494
1980,46,0.00502
1980,47,0.00576
1980,48,0.00662
1980,49,0.00684
1980,50,0.00783
1980,51,0.00853
1980,52,0.00944
1980,53,0.01021
1980,54,0.01122
1980,55,0.01244
1980,56,0.01343
1980,57,0.01416
1980,58,0.01627
1980,59,0.01709
1980,60,0.019
1980,61,0.01981
1980,62,0.02283
1980,63,0.02389
1980,64,0.02614
1980,65,0.02901
1980,66,0.0315
1980,67,0.03411
1980,68,0.03632
1980,69,0.03934
1980,70,0.04436
1980,71,0.04569
1980,72,0.05199
1980,73,0.05544
1980,74,0.05865
1980,75,0.06462
1980,76,0.07035
1980,77,0.07647
1980,78,0.07738
1980,79,0.08667
1980,80,0.09865
1980,81,0.10423
1980,82,0.11501
1980,83,0.12469
1980,84,0.13693
1980,85,0.14676
1980,86,0.16104
1980,87,0.17467
1980,88,0.18611
1980,89,0.19713
1980,90,0.21582
1980,91,0.23567
1980,92,0.25045
1980,93,0.27233
1980,94,0.29631
1980,95,0.30906
1980,96,0.32969
1980,97,0.35099
1980,98,0.37291
1980,99,0.39537
1980,100,0.41827
1980,101,0.44153
1980,102,0.46505
1980,103,0.48873
1980,104,0.51246
1980,105,0.53613
1980,106,0.55964
1980,107,0.58289
1980,108,0.60577
1980,109,0.6282
1980,110+,0.65009
1981,0,0.01324
1981,1,0.001
1981,2,0.00071
1981,3,0.00052
1981,4,0.00047
1981,5,0.00038
1981,6,0.00037
1981,7,0.00033
1981,8,0.00034
1981,9,0.00029
1981,10,0.00029
1981,11,0.00031
1981,12,0.00035
1981,13,0.00042
1981,14,0.00048
1981,15,0.00066
1981,16,0.00099
1981,17,0.0013
1981,18,0.0017
1981,19,0.00171
1981,20,0.00178
1981,21,0.0019
1981,22,0.00191
1981,23,0.00185
1981,24,0.0019
1981,25,0.00192
1981,26,0.00184
1981,27,0.00188
1981,28,0.00199
1981,29,0.00186
1981,30,0.0019
1981,31,0.00191
1981,32,0.00192
1981,33,0.00193
1981,34,0.00194
1981,35,0.00205
1981,36,0.00229
1981,37,0.00237
1981,38,0.00262
1981,39,0.0027
1981,40,0.00296
1981,41,0.00336
1981,42,0.00355
1981,43,0.00378
1981,44,0.00412
1981,45,0.00469
1981,46,0.00511
1981,47,0.00574
1981,48,0.00647
1981,49,0.00669
1981,50,0.00753
1981,51,0.00828
1981,52,0.00917
1981,53,0.00991
1981,54,0.01099
1981,55,0.01225
1981,56,0.01311
1981,57,0.01417
1981,58,0.0156
1981,59,0.01672
1981,60,0.01791
1981,61,0.01989
1981,62,0.02202
1981,63,0.02391
1981,64,0.02515
1981,65,0.02787
1981,66,0.03092
1981,67,0.03315
1981,68,0.03588
1981,69,0.03801
1981,70,0.04277
1981,71,0.04596
1981,72,0.04886
1981,73,0.05536
1981,74,0.05757
1981,75,0.06245
1981,76,0.06863
1981,77,0.07335
1981,78,0.07895
1981,79,0.08295
1981,80,0.09779
1981,81,0.10508
1981,82,0.11105
1981,83,0.12304
1981,84,0.13189
1981,85,0.14314
1981,86,0.15681
1981,87,0.16768
1981,88,0.18124
1981,89,0.19783
1981,90,0.20492
1981,91,0.22629
1981,92,0.24487
1981,93,0.26552
1981,94,0.28376
1981,95,0.2974
1981,96,0.317
1981,97,0.33726
1981,98,0.35814
1981,99,0.37958
1981,100,0.40149
1981,101,0.42381
1981,102,0.44644
1981,103,0.46929
1981,104,0.49228
1981,105,0.51529
1981,106,0.53825
1981,107,0.56104
1981,108,0.58357
1981,109,0.60577
1981,110+,0.62753
1982,0,0.01291
1982,1,0.00097
1982,2,0.00065
1982,3,0.00051
1982,4,0.00041
1982,5,0.00036
1982,6,0.00034
1982,7,0.00034
1982,8,0.0003
1982,9,0.00031
1982,10,0.00025
1982,11,0.00028
1982,12,0.00033
1982,13,0.00038
1982,14,0.0005
1982,15,0.00064
1982,16,0.00092
1982,17,0.00124
1982,18,0.00162
1982,19,0.00165
1982,20,0.00163
1982,21,0.00176
1982,22,0.00176
1982,23,0.00179
1982,24,0.00173
1982,25,0.00172
1982,26,0.00169
1982,27,0.00174
1982,28,0.00185
1982,29,0.00176
1982,30,0.0018
1982,31,0.00187
1982,32,0.00193
1982,33,0.00191
1982,34,0.00184
1982,35,0.00196
1982,36,0.00222
1982,37,0.00224
1982,38,0.00253
1982,39,0.00254
1982,40,0.00277
1982,41,0.00305
1982,42,0.00337
1982,43,0.00365
1982,44,0.00387
1982,45,0.00439
1982,46,0.00481
1982,47,0.0054
1982,48,0.00613
1982,49,0.00657
1982,50,0.00713
1982,51,0.00795
1982,52,0.00914
1982,53,0.00951
1982,54,0.0105
1982,55,0.01161
1982,56,0.0128
1982,57,0.01366
1982,58,0.0156
1982,59,0.01606
1982,60,0.01784
1982,61,0.01939
1982,62,0.02252
1982,63,0.02259
1982,64,0.02465
1982,65,0.02684
1982,66,0.02976
1982,67,0.03271
1982,68,0.03588
1982,69,0.03816
1982,70,0.0413
1982,71,0.04506
1982,72,0.04877
1982,73,0.05371
1982,74,0.05695
1982,75,0.06171
1982,76,0.06692
1982,77,0.07353
1982,78,0.07866
1982,79,0.08461
1982,80,0.09303
1982,81,0.10346
1982,82,0.11208
1982,83,0.11959
1982,84,0.13147
1982,85,0.141
1982,86,0.15369
1982,87,0.16392
1982,88,0.17649
1982,89,0.19252
1982,90,0.20418
1982,91,0.21828
1982,92,0.23868
1982,93,0.25705
1982,94,0.28002
1982,95,0.29138
1982,96,0.31065
1982,97,0.33059
1982,98,0.35117
1982,99,0.37231
1982,100,0.39395
1982,101,0.41602
1982,102,0.43843
1982,103,0.46109
1982,104,0.48392
1982,105,0.50681
1982,106,0.52967
1982,107,0.55241
1982,108,0.57494
1982,109,0.59715
1982,110+,0.61898
1983,0,0.01232
1983,1,0.00093
1983,2,0.00066
1983,3,0.00053
1983,4,0.00042
1983,5,0.00036
1983,6,0.00031
1983,7,0.00031
1983,8,0.00029
1983,9,0.00026
1983,10,0.00026
1983,11,0.00027
1983,12,0.00032
1983,13,0.00038
1983,14,0.00047
1983,15,0.00062
1983,16,0.00089
1983,17,0.00115
1983,18,0.00145
1983,19,0.00156
1983,20,0.00154
1983,21,0.00161
1983,22,0.00162
1983,23,0.00169
1983,24,0.00159
1983,25,0.00163
1983,26,0.00165
1983,27,0.00166
1983,28,0.00175
1983,29,0.00165
1983,30,0.0017
1983,31,0.00179
1983,32,0.00187
1983,33,0.00194
1983,34,0.00186
1983,35,0.00195
1983,36,0.00195
1983,37,0.00225
1983,38,0.00247
1983,39,0.00253
1983,40,0.00268
1983,41,0.0031
